Country,Year,GDP per capita,Control of Corruption,Life expectancy,Research and development expenditure,High-technology exports,Bachelor education,Alcohol consumption,Population density,Unemployment,Socal contributions,Military expenditure,Infrastructure quality,Forrest area,Protected area,GINI Index,Global Peace Index,Positive Peace Index,Global Terrorism Index,Ecological Threat Report,debt_to_GDP
Bosnia and Herzegovina,2001,4307.12311817515,35.1063842773438,75.573,,,,4.92,81.6296484375,26.289,,,,41.22560546875,,30,,,,1.55,35.1
Bosnia and Herzegovina,2002,4664.68512072,43.3862419128418,75.994,,,,5.07,81.7969140625,27.312,,7.55265379975875,,41.208046875,,30,,,,1.55,31.1
Bosnia and Herzegovina,2003,4917.86402408479,47.0899467468262,76.449,0.01826,,,5.16,81.61177734375,28.447,,5.03363009764503,,41.19048828125,,30,,,,1.55,27.6
Bosnia and Herzegovina,2004,5408.16150474843,43.8423652648926,76.489,0.0159,,,5.37,80.87865234375,29.276,,4.3206305688828,,41.1729296875,,34,,,,1.55,25.5
Bosnia and Herzegovina,2005,5955.8392069065,49.2682914733887,76.424,0.02697,,,5.59,80.00962890625,30.227,33.1616534822936,3.4676844783715,,41.15537109375,,34,,,,1.55,24.9
Bosnia and Herzegovina,2006,6870.5065279752,45.8536567687988,76.028,0.01969,,,5.88,79.36078125,31.11,33.1080139316109,3.13458070333634,,41.1378125,,34,,,,1.55,20.6
Bosnia and Herzegovina,2007,7686.4139346005,43.6893196105957,76.162,0.02521,,,6.06,78.3871875,28.984,33.2451602507135,2.73448445011282,2.26,41.12025390625,,33.1,,,,1.55,18.2
Bosnia and Herzegovina,2008,8586.77804781181,42.2330093383789,76.3,0.01842,4.50732451890723,,6.03,77.10046875,23.405,36.7930366884972,2.52301960149036,2.26,41.1026953125,,33.1,1.709,,,1.55,30.3
Bosnia and Herzegovina,2009,8693.61839746895,43.0622024536133,76.701,0.02106,3.54054508077565,,5.86,75.7772265625,24.068,38.87620615544,2.81081103334706,2.26,41.08513671875,,33.1,1.759,3.1541626956392,,1.55,36.4
Bosnia and Herzegovina,2010,9086.74853515985,46.1904754638672,76.827,0.02106,2.83311798083614,5.73000001907349,5.74,74.4428125,27.312,39.0023684859248,2.63004535147392,2.22,41.067578125,,33.1,1.774,3.17198063149631,,1.55,42.2
Bosnia and Herzegovina,2011,9761.51519578686,46.445499420166,76.963,0.02106,3.27170336846286,6.17000007629395,5.78,73.0819921875,27.582,39.3801495076821,2.4500698610997,2.22,41.293515625,,33,1.772,3.14464935737612,1.373,1.55,40.9
Bosnia and Herzegovina,2012,10121.1556428302,46.9194297790527,77.037,0.26533,2.61783206345175,6.17000007629395,5.82,71.68189453125,28.01,38.9215021968846,2.44406476283459,2.86,41.519453125,,33,1.798,3.12776979913223,0.894,1.55,43.6
Bosnia and Herzegovina,2013,10808.3117463605,50.7108993530273,77.129,0.32132,2.40453152014227,6.17000007629395,5.81,70.52458984375,27.49,39.739390071734,2.44478038128832,2.86,41.745390625,1.6,33,1.763,3.12289950697514,0.782,1.55,43.8
Bosnia and Herzegovina,2014,11167.8674881233,48.0769233703613,77.089,0.25725,2.49515315112739,7.82999992370605,5.83,69.62556640625,27.517,39.0154454384054,2.22141047965807,2.554351,41.971328125,1.1,33,1.73,3.1498544400645,0.459,1.55,47.1
Bosnia and Herzegovina,2015,11848.6326084163,42.3809509277344,77.073,0.21603,2.96381994739358,7.55000019073486,5.95,68.72150390625,27.695,39.0792056271892,2.31651145841769,2.554351,42.197265625,1.5,33,1.797,3.16708876578853,2.246,1.55,46.4
Bosnia and Herzegovina,2016,12899.1035971919,37.1428565979004,77.124,0.21337,2.73442380884611,8.38000011444092,6.15,67.83208984375,25.408,39.1441242325914,2.22585478600462,2.607002,42.5099609375,1.4,33,1.795,3.1417121055344,1.643,1.55,44.9
Bosnia and Herzegovina,2017,13626.9153096589,36.1904754638672,77.385,0.1978,5.44354933849204,7.18638785224455,6.33,66.9664453125,20.527,38.8720484756719,2.13250491545419,2.607002,42.7326171875,1.4,33,1.9,3.1299608483747,1.124,1.55,38.6
Bosnia and Herzegovina,2018,14858.2798898982,30.9523811340332,77.942,0.19199,5.25474301922066,7.75,6.38,66.15234375,18.4,38.6248991193293,2.07818513119534,2.42,42.7326171875,1.4,33,1.914,3.11169303833967,0.664,1.55,34.5
Bosnia and Herzegovina,2019,16428.3934782061,29.5238094329834,77.394,0.19001,5.26613568987605,6.99684916435059,6.38,65.34244140625,15.692,39.4322030778309,2.0226843100189,2.42,42.7326171875,1.4,33,1.873,3.10312639211595,0.386,1.55,32.8
Bosnia and Herzegovina,2020,16369.9341410765,28.5714282989502,76.04,0.20325,4.61445247367362,10.5900001525879,5.87,64.44041015625,15.868,41.1174020901271,1.82285387982996,2.42,42.7326171875,3.6,33,1.883,3.14176481543964,0,1.55,37.2
Bosnia and Herzegovina,2021,18286.7226290133,28.0952377319336,74.567,0.19035,5.31622200242201,11.7022443213504,5.87,63.37708984375,14.897,40.0748050488342,1.86082276047674,2.42,42.7326171875,4,33,1.894,3.13069064648972,0,1.55,35.8
Bosnia and Herzegovina,2022,21117.2830770518,26.4150943756104,76.777,0.18743,5.22474917760104,12.289999961853,5.87,62.5937890625,12.657,39.4022852165005,1.75090456806875,2.6,42.7326171875,4.1,33,1.869,3.12446873975715,0,1.55,31.2
Bosnia and Herzegovina,2023,22512.434413542,30.6603775024414,77.85,0.19228,4.96705366555243,11.2760298314996,5.87,62.20845703125,10.668,40.180532193756,1.93108540487325,2.6,42.7326171875,4.1,33,1.905,3.12446873975715,0,1.55,29
Bosnia and Herzegovina,2024,21971.1489154448,30.6603775024414,77.85,0.19228,4.96705366555243,11.2760298314996,5.87,62.20845703125,10.723,40.180532193756,1.93108540487325,2.6,42.7326171875,9.5,33,1.891,3.12446873975715,1.218,1.55,29.5
Bosnia and Herzegovina,2025,21971.1489154448,30.6603775024414,77.85,0.19228,4.96705366555243,11.2760298314996,5.87,62.20845703125,10.723,40.180532193756,1.93108540487325,2.6,42.7326171875,9.5,33,1.895,3.12446873975715,1.218,1.55,29.5
Bulgaria,1995,7737.75681736123,,71.0534146341463,,,,,75.9836120401338,11.1,30.5070422535211,,,30.2901563771129,,32.8,,,,1.67,
Bulgaria,1996,6846.44288284004,44.6236572265625,70.8973170731707,0.41826,,,,75.5927506101419,12.5,28.1523719165085,,,30.3335442465877,,32.8,,,,1.67,
Bulgaria,1997,5749.3646083913,44.6236572265625,70.3512195121951,0.46548,,,,75.1339419687246,13.7,27.016815126206,,,30.3769321160625,,26.4,,,,1.67,
Bulgaria,1998,6177.63560513813,50.8021392822266,71.0609756097561,0.48223,,,,74.6342402603272,12.2,25.8106847290044,6.96468263768832,,30.4203199855374,,26.4,,,,1.67,67.3
Bulgaria,1999,5807.81319081372,50.8021392822266,71.4121951219512,0.53688,,,,74.216975503932,14.1,27.5745714731516,7.24461623412479,,30.4637078550122,,26.4,,,,1.67,78.7
Bulgaria,2000,6422.7893292648,51.0638313293457,71.6634146341463,0.49517,,,11.37,73.8513242339329,16.218,29.1406997181882,7.14354112802835,,30.507095724487,,26.4,,,,1.67,73.3
Bulgaria,2001,6961.03996834328,51.0638313293457,71.7682926829268,0.44709,,18.0499992370606,11.37,72.3957516044473,19.921,26.1837629024736,7.84747412191454,,30.834312573443,,32.7,,,,1.67,67.1
Bulgaria,2002,7786.42174530197,51.3227500915527,71.8658536585366,0.46473,,18.0499992370606,11.58,72.0327297794118,18.11,27.747535826634,7.92534940162357,,31.6856617647059,,32.7,,,,1.67,53.4
Bulgaria,2003,8417.47073315879,56.6137580871582,72.0658536585366,0.47222,,18.0499992370606,11.32,71.4841132665257,13.733,27.6107775027482,7.52499427611997,,32.0272133860439,,28.9,,,,1.67,45.4
Bulgaria,2004,9201.73973840534,57.1428565979004,72.5634146341463,0.47086,,18.0499992370606,11.02,70.953107760206,12.037,26.4737825770948,6.85834502103787,,32.3630011033468,,28.9,,,,1.67,37.8
Bulgaria,2005,10291.4458776203,56.5853652954102,72.5609756097561,0.44269,,18.0499992370606,10.68,70.4986377025037,10.083,26.7597467067028,6.56792900887389,,32.7319587628866,,28.9,,,,1.67,28.5
Bulgaria,2006,11408.0495155875,53.6585350036621,72.6121951219512,0.44216,,19.5,10.69,69.9716652858326,8.951,23.5401573422742,6.40532629283132,,33.0682132007733,,35.7,,,,1.67,22.6
Bulgaria,2007,12822.3130489488,50.970874786377,72.6634146341463,0.43003,6.29350558114199,19.8199996948242,10.88,69.4718534204953,6.878,21.6951319601258,6.72976315038524,2.47,33.407605192892,,36.1,,,,1.67,17.6
Bulgaria,2008,14346.8758795014,48.5436897277832,72.9634146341463,0.44731,6.9730376031483,20.1900005340576,10.99,68.98592210662,5.609,20.4712764543988,6.37285075300587,2.47,33.7409078353743,,33.6,1.643,,,1.67,14.7
Bulgaria,2009,14180.7280705653,50.7177047729492,73.4121951219512,0.49338,8.66603328283179,20.5300006866455,10.83,68.5744565217391,6.817,22.4864520255864,5.15092660030752,2.47,34.0899042004421,,33.8,1.654,2.6981411317997,,1.67,14.5
Bulgaria,2010,14955.9157788275,51.9047622680664,73.5121951219512,0.56299,8.40425157698357,20.7199993133545,10.66,68.1245302137067,10.279,22.2501566977077,4.75325578699231,2.3,34.4233603537214,,35.7,1.649,2.69482288267889,,1.67,14.1
Bulgaria,2011,15747.4201648316,50.2369651794434,74.1634146341463,0.5295,7.8156879376439,20.8099994659424,10.87,67.6890935887988,11.26,22.9265943218947,4.11217837441654,2.3,34.6002210759027,,34.3,1.606,2.70924460790453,0.423,1.67,14.3
Bulgaria,2012,16327.2877371365,48.8151664733887,74.3146341463415,0.60039,8.04755392750563,21.5100002288818,11.03,67.2981577008106,12.27,22.1450579543251,4.08945449132991,3.2,34.777081798084,,36,1.654,2.70710110154682,3.17,1.67,16.5
Bulgaria,2013,16893.8166887927,45.971565246582,74.8609756097561,0.63424,8.29440219336705,22.9200000762939,11.16,65.9543570375829,12.941,22.8727121775358,4.09940017137961,3.2,34.9539425202653,45.2,36.6,1.665,2.74966103665352,2.513,1.67,17.2
Bulgaria,2014,17990.8269577441,47.5961532592773,74.4658536585366,0.79007,7.57800086773203,24.0599994659424,11.18,65.1581798084009,11.424,23.4220451460997,3.53182488302032,2.9375,35.1308032424466,40.6,37.4,1.632,2.75751106840248,1.893,1.67,26.3
Bulgaria,2015,18901.1716985864,45.238094329834,74.6146341463415,0.94947,8.45026671335107,24.4699993133545,11.44,64.3351602800295,9.143,23.1866925860215,3.33762000179442,2.9375,35.3076639646279,40.6,38.6,1.655,2.74223042549593,1.279,1.67,25.4
Bulgaria,2016,20745.4005041383,47.6190490722656,74.8121951219512,0.77009,8.98610305298707,24.6299991607666,11.65,63.5053334561533,7.575,24.0261565546246,3.80091657853412,2.351053,35.3813559322034,34.7,40.6,1.654,2.71956595643926,0.823,1.67,27
Bulgaria,2017,22316.9752017217,49.523811340332,74.8146341463415,0.74037,9.63608854549453,24.7099990844727,11.85,62.6701179071481,6.164,24.9632866926438,3.81598151301387,2.351053,35.5011053795136,34.7,40.4,1.637,2.71206296014051,0,1.67,22.9
Bulgaria,2018,24053.2540736361,49.0476188659668,74.9634146341464,0.75413,10.3728902592084,25.6485708559124,11.92,61.816488577745,5.211,24.8872999223101,4.22210442618606,2.76,35.6208548268239,34.7,41.3,1.651,2.68427877494768,0,1.67,20.1
Bulgaria,2019,26814.4717117337,49.523811340332,75.1121951219512,0.83274,10.8523101760506,24.7581654284502,11.92,60.9499447310243,4.23,24.6556980609611,8.7362446426503,2.76,35.7406042741341,40.6,40.3,1.621,2.62442617147622,0,1.67,18.4
Bulgaria,2020,27376.7783677501,43.8095245361328,73.3560975609756,0.84967,11.3032725784223,26.0499992370606,11.62,60.3417096536478,5.125,27.322742400159,4.21431550297417,2.76,35.8603537214444,41,40.5,1.614,2.67646574948711,0,1.67,22.7
Bulgaria,2021,30973.6942070222,48.0952377319336,71.2121951219512,0.77278,10.9244735738213,26.2469395787288,11.62,59.9419767870302,5.267,26.0495301877134,3.93066815767403,2.76,35.9801031687546,41,39,1.552,2.69717780215595,0,1.67,23.8
Bulgaria,2022,35816.49168179,50,74.1609756097561,0.75421,10.3826775418569,26.0069599701843,11.62,59.5532148120855,4.268,22.5655482278969,4.22477310818075,3.1,36.0998526160649,41,38.2,1.56,2.65680638172961,0,1.67,22.5
Bulgaria,2023,37507.659899221,50,75.7073170731707,0.75421,12.0578944173221,26.3688540109966,11.62,59.3827929255711,4.319,24.4524009455707,5.01929385920541,3.1,36.2196020633751,41,39.5,1.668,2.65680638172961,0,1.67,22.9
Bulgaria,2024,41086.3036455051,50,75.7073170731707,0.75421,12.0578944173221,26.3688540109966,11.62,59.3827929255711,4.104,24.4524009455707,5.01929385920541,3.1,36.2196020633751,44.3,39.5,1.61,2.65680638172961,0,1.67,24.1
Bulgaria,2025,41086.3036455051,50,75.7073170731707,0.75421,12.0578944173221,26.3688540109966,11.62,59.3827929255711,4.104,24.4524009455707,5.01929385920541,3.1,36.2196020633751,44.3,39.5,1.61,2.65680638172961,0,1.67,24.1
Canada,1995,23485.6419280395,,77.9773170731707,,,15.1022378548387,,3.26830816488374,9.489,20.9594182500586,3.1727128681944,,38.8192466976518,,31.5,,,,2.03,100.1
Canada,1996,24050.1750062174,96.2365570068359,78.220243902439,1.60682,,15.3997405648874,,3.30265135925243,9.62,19.7304648717241,2.97895270698618,,38.8139937248971,,32.8,,,,2.03,100.2
Canada,1997,25258.8605604948,96.2365570068359,78.4124390243903,1.61386,,15.9124098796297,,3.33563636079723,9.1,19.0992240206928,2.79085696889746,,38.8087407521424,,33.1,,,,2.03,95.3
Canada,1998,26319.6741635104,95.1871643066406,78.6236585365854,1.71051,,16.2429977057704,,3.36343430828311,8.278,19.1120839014588,2.8155809481819,,38.8034877793876,,33.2,,,,2.03,93.3
Canada,1999,27841.3533496575,95.1871643066406,78.8390243902439,1.74985,,16.9841439707763,,3.39088515089358,7.583,19.0361677106583,2.89731501383463,,38.7982348066329,,33.1,,,,2.03,89
Canada,2000,29362.0841609786,95.2127685546875,79.1668292682927,1.85848,,17.7517803124528,9.38,3.42261133957721,6.829,18.8661802378576,2.74757242596902,,38.7929818338782,,33.4,,,,2.03,80.4
Canada,2001,30230.8487685762,95.2127685546875,79.3980487804878,2.02117,,18.2979966738015,9.38,3.45999036315513,7.219,20.2841026881349,2.75741233589552,,38.7876307080739,,33.6,,,,2.03,81.5
Canada,2002,30963.9218856684,94.1798934936523,79.5307317073171,1.97171,,18.7955860881939,9.45,3.497728426127,7.665,21.9101657296336,2.76494828683953,,38.7822795822695,,33.6,,,,2.03,79.6
Canada,2003,32351.5456968698,94.1798934936523,79.7151219512195,1.96781,,19.6852141621935,9.5,3.529322777419,7.574,22.0997720899807,2.76081510533127,,38.7769284564652,,33.8,,,,2.03,75.9
Canada,2004,33927.6696952532,92.1182250976562,79.9921951219512,1.99734,,19.7800655721442,9.6,3.56237648609852,7.185,21.5349813283968,2.82151151446051,,38.7715773306609,,33.8,,,,2.03,71.9
Canada,2005,36328.378994377,93.6585388183594,80.1126829268293,1.97127,,20.6966381134361,9.75,3.59627553791775,6.758,21.4261406175556,2.8740606824262,,38.7662262048566,,33.6,,,,2.03,70.6
Canada,2006,38119.3909593545,95.6097564697266,80.5436585365854,1.94304,,21.4788152877498,9.95,3.63291127522004,6.484,20.8268776579109,2.90352212845166,,38.7608750790522,,34.1,,,,2.03,69.9
Canada,2007,39575.4770075876,95.1456298828125,80.5436585365854,1.90358,14.7696951856267,21.973866932099,10.09,3.66834597611535,6.156,21.0190975213424,3.07845153858812,3.95,38.7555239532479,,33.8,,,,2.03,67.2
Canada,2008,40376.0882836384,95.6310653686523,80.7246341463415,1.85578,15.1830451903737,22.4235846874536,10.18,3.70832237476842,6.284,21.6219998839381,3.21213682290467,3.95,38.7501728274436,,33.9,1.42,,,2.03,70.4
Canada,2009,38864.0566958538,96.6507186889648,81.0660975609756,1.91742,17.8727014855854,22.6831522778876,10.23,3.75101571675707,8.46,23.243451131495,3.17257451065171,3.95,38.7448217016393,,34,1.44,1.72409766917682,,2.03,81.8
Canada,2010,40098.2537191139,96.1904754638672,81.3221951219512,1.82504,15.5005412945327,23.5518875374507,10.21,3.79293521117963,8.178,23.0197142776156,2.7734066840798,4.03,38.7394705758349,,33.6,1.498,1.71967972832119,,2.03,84
Canada,2011,41666.8374590278,95.2606658935547,81.4826829268293,1.78714,14.7126429740351,24.06423241791,10.17,3.83011279793076,7.637,22.4927020268273,2.87019825887948,4.03,38.7348640747569,,32.7,1.424,1.72271431590254,0.493,2.03,84.3
Canada,2012,42291.9729357094,95.2606658935547,81.6636585365854,1.77304,15.6186928492244,24.7599844678335,10.1,3.8718472515473,7.392,23.2244548321586,2.73273478077143,3.99,38.7302575736789,,33.5,1.41,1.72122282062244,0.241,2.03,87.2
Canada,2013,44301.0562529133,95.2606658935547,81.7448780487805,1.70624,15.4941329115402,25.3839152221772,10.05,3.91284812265562,7.143,23.7502395953775,2.50837990296678,3.99,38.7256510726009,9.4,33.8,1.396,1.71788645916639,0.087,2.03,87.6
Canada,2014,45758.1007297304,94.711540222168,81.7843902439025,1.71483,14.6664530922053,25.6870322073392,9.95,3.9522291338328,7.023,23.4456523019303,2.57991356740854,4.054256,38.7210445715229,9.4,33.2,1.332,1.71278992846401,1.707,2.03,85.5
Canada,2015,44669.4513631838,95.2380981445312,81.8258536585366,1.69359,14.8286795335378,26.577805675299,9.92,3.98239245827659,6.945,23.2597246552576,2.88044713216989,4.054256,38.7164380704449,9.3,33.7,1.328,1.73276175607237,1.329,2.03,92
Canada,2016,46470.6466391109,96.1904754638672,81.94,1.72903,14.0996116936098,25.75,9.92,4.02771072511681,7.038,23.202941330489,2.85661155873435,4.141614,38.7120133755838,9.7,32.7,1.33,1.72021405410393,1.564,2.03,92.4
Canada,2017,48317.3874457163,95.7142868041992,81.8129268292683,1.68702,14.3488055729531,27.9425660305866,9.95,4.07614836279598,6.426,21.8087638681901,3.34169548674661,4.141614,38.7078876013737,9.7,33.3,1.354,1.71742932534874,3.159,2.03,90.9
Canada,2018,49982.5999118346,93.8095245361328,81.8087804878049,1.7372,15.4222842964733,28.520011309014,9.9,4.13498944297029,5.837,21.2381326161336,3.24053601561142,3.75,38.7037629425392,9.6,32.5,1.379,1.71413438063428,3.691,2.03,90.8
Canada,2019,50498.9731057448,92.8571395874023,82.1636585365854,1.75578,14.6856063496498,29.7712155335756,9.9,4.19587500655283,5.69,22.0732702311389,3.16463042573107,3.75,38.6996371683291,11,31.7,1.39,1.69224349467432,3.036,2.03,90.2
Canada,2020,48590.6832121939,91.9047622680664,81.5351219512195,1.93414,13.9577747222611,30.9708342335825,9.89,4.24162135453439,9.657,22.1464367560562,2.65763445291572,3.75,38.6955125094946,9.9,29.9,1.411,1.74696614261965,2.885,2.03,118.1
Canada,2021,56995.1176781351,92.3809509277344,81.5168292682927,1.86431,13.56472125244,29.3299999237061,9.89,4.351026204103,7.527,21.0398608712187,2.76364039241925,3.75,39.4701279256318,11.9,31.1,1.41,1.72605812658397,2.794,2.03,112.6
Canada,2022,63578.3201949554,93.3962249755859,81.2453658536585,1.71166,14.703199989661,32.3500860763309,9.89,4.43022676846405,5.279,21.5996075849695,2.88605986486604,4.3,39.4659199995449,12.7,31.1,1.389,1.74868393017117,2.083,2.03,104.2
Canada,2023,64462.9211694495,94.8113174438477,81.6465853658537,1.70133,15.1541737801337,32.8881839878328,9.89,4.56079784268436,5.415,22.9907625565653,3.12365093393613,4.3,39.4617117321106,12.8,31.1,1.368,1.74868393017117,1.923,2.03,107.7
Canada,2024,65463.0990993361,94.8113174438477,81.6465853658537,1.70133,17.3613663648194,34.6594141975685,9.89,4.56079784268436,6.45,23.0117966599608,3.12365093393613,4.3,39.4617117321106,12.9,31.1,1.406,1.74868393017117,1.87,2.03,111.3
Canada,2025,65463.0990993361,94.8113174438477,81.6465853658537,1.70133,17.3613663648194,34.6594141975685,9.89,4.56079784268436,6.45,23.0117966599608,3.12365093393613,4.3,39.4617117321106,12.9,31.1,1.491,1.74868393017117,1.87,2.03,111.3
China,1995,1883.87603000345,,70.363,,,,,128.336621134526,3,,15.1579223649271,,17.7957284858504,,,,,,2.31,21.4
China,1996,2087.74769649351,48.3870964050293,70.823,0.56324,,,,129.688982907321,3.12,,14.9527564537426,,18.0072884878193,,35.2,,,,2.31,21.2
China,1997,2297.36310194242,48.3870964050293,71.227,0.63873,,,,131.023100200996,3.23,,14.0949696959647,,18.2188295344277,,35.2,,,,2.31,20.4
China,1998,2483.25405950859,45.9893035888672,71.601,0.64689,,,,132.286384121395,3.24,,13.0582344281492,,18.430370581036,,35.2,,,,2.31,20.4
China,1999,2689.85156589718,45.9893035888672,71.952,0.74963,,,,133.436760709953,3.25,,12.5206429656602,,18.6419116276444,,38.7,,,,2.31,21.6
China,2000,2963.53238602023,49.4680862426758,72.288,0.89316,,1.46850953000224,3.62,134.492481002789,3.26,,11.3387431703261,,18.8534727562839,,38.7,,,,2.31,22.7
